title,price,description,link
,27.49,,https://www.costco.com/chocolates.html
,11.99,,https://www.costco.com/gum-mints.html
,22.99,,https://www.costco.com/hard-gummy-candy.html
,69.99,,https://www.costco.com/cakes-cookies.html
,16.99,,https://www.costco.com/snacks.html
,49.99,,https://www.costco.com/pantry.html
,59.99,,https://www.costco.com/beverages.html
